Name,HOMFLY
12a_236,(3*v^4-4*v^8+ 2*v^10)+ (7*v^4-3*v^6-7*v^8+ 4*v^10)*z^2+ (5*v^4-7*v^6-8*v^8+ 4*v^10)*z^4+ (v^4-5*v^6-5*v^8+ v^10)*z^6+ (-v^6-v^8)*z^8
12a_237,(v^2+ 2*v^4-2*v^6-v^8+ v^10)+ (2*v^2+ 2*v^4-4*v^6-2*v^8+ 2*v^10)*z^2+ (v^2-v^4-5*v^6-2*v^8+ v^10)*z^4+ (-v^4-2*v^6-v^8)*z^6
12a_238,(2*v^2+ v^4-4*v^6+ 2*v^8)+ (3*v^2-7*v^6+ 2*v^8+ v^10)*z^2+ (v^2-2*v^4-6*v^6-v^8+ v^10)*z^4+ (-v^4-2*v^6-v^8)*z^6
12a_239,(1+ v^2-v^4-v^6+ v^8)+ (1-2*v^4-2*v^6+ v^10)*z^2+ (-v^2-2*v^4-2*v^6-v^8)*z^4
12a_240,(-4*v^(-6)+ 7*v^(-4)-2*v^(-2))+ (-2*v^(-8)-2*v^(-6)+ 14*v^(-4)-5*v^(-2))*z^2+ (-3*v^(-8)+ 4*v^(-6)+ 11*v^(-4)-4*v^(-2))*z^4+ (-v^(-8)+ 4*v^(-6)+ 5*v^(-4)-v^(-2))*z^6+ (v^(-6)+ v^(-4))*z^8
12a_241,(-v^(-8)+ v^(-6)-v^(-4)+ 3*v^(-2)-1)+ (-2*v^(-8)+ 4*v^(-6)-v^(-4)+ 5*v^(-2)-2)*z^2+ (-v^(-8)+ 3*v^(-6)+ v^(-4)+ 3*v^(-2)-1)*z^4+ (v^(-6)+ v^(-4)+ v^(-2))*z^6
12a_242,(-2*v^(-2)+ 7-6*v^2+ 2*v^4)+ (-3*v^(-2)+ 12-14*v^2+ 6*v^4-v^6)*z^2+ (-v^(-2)+ 8-12*v^2+ 6*v^4-v^6)*z^4+ (2-5*v^2+ 2*v^4)*z^6+ (-v^2)*z^8
12a_243,(-v^(-4)+ 3*v^(-2)-1-v^2+ v^4)+ (-v^(-4)+ 4*v^(-2)-3-3*v^2+ 3*v^4-v^6)*z^2+ (2*v^(-2)-2-2*v^2+ 2*v^4)*z^4+ (-1-v^2)*z^6
12a_244,(-4*v^(-6)+ 7*v^(-4)-2*v^(-2))+ (-v^(-8)-3*v^(-6)+ 13*v^(-4)-4*v^(-2))*z^2+ (-v^(-8)+ 9*v^(-4)-v^(-2)-1)*z^4+ (v^(-6)+ 3*v^(-4)+ v^(-2))*z^6
12a_245,(-2*v^(-2)+ 7-6*v^2+ 2*v^4)+ (-4*v^(-2)+ 13-13*v^2+ 5*v^4-v^6)*z^2+ (-3*v^(-2)+ 12-10*v^2+ 3*v^4)*z^4+ (-v^(-2)+ 5-3*v^2)*z^6+ (1)*z^8
12a_246,(2-5*v^2+ 7*v^4-3*v^6)+ (3-10*v^2+ 14*v^4-7*v^6+ 2*v^8)*z^2+ (1-8*v^2+ 11*v^4-7*v^6+ v^8)*z^4+ (-2*v^2+ 5*v^4-2*v^6)*z^6+ (v^4)*z^8
12a_247,(v^(-2)-2+ 2*v^2+ v^4-v^6)+ (v^(-2)-3+ 2*v^2+ 2*v^4-2*v^6+ v^8)*z^2+ (-2+ v^2+ v^4-2*v^6)*z^4+ (v^2+ v^4)*z^6
12a_248,(v^(-8)-3*v^(-6)+ 3*v^(-4)-v^(-2)+ 1)+ (-3*v^(-6)+ 5*v^(-4)-v^(-2)-2+ v^2)*z^2+ (3*v^(-4)-v^(-2)-2+ v^2)*z^4+ (-v^(-2)-1)*z^6
12a_249,(-v^(-10)+ 3*v^(-8)-4*v^(-6)+ 2*v^(-4)+ v^(-2))+ (3*v^(-8)-5*v^(-6)+ 2*v^(-4)+ 3*v^(-2)-1)*z^2+ (-3*v^(-6)+ v^(-4)+ 2*v^(-2)-1)*z^4+ (v^(-4)+ v^(-2))*z^6
12a_250,(2-4*v^2+ 5*v^4-2*v^6)+ (3-10*v^2+ 13*v^4-7*v^6+ 2*v^8)*z^2+ (1-8*v^2+ 11*v^4-7*v^6+ v^8)*z^4+ (-2*v^2+ 5*v^4-2*v^6)*z^6+ (v^4)*z^8
12a_251,(v^(-2)-1+ 2*v^4-v^6)+ (v^(-2)-3+ v^2+ 2*v^4-2*v^6+ v^8)*z^2+ (-2+ v^2+ v^4-2*v^6)*z^4+ (v^2+ v^4)*z^6
12a_252,(2*v^4-v^6+ v^8-v^10)+ (7*v^4-5*v^6+ 2*v^8+ v^10)*z^2+ (5*v^4-8*v^6-3*v^8+ 3*v^10)*z^4+ (v^4-5*v^6-4*v^8+ v^10)*z^6+ (-v^6-v^8)*z^8
12a_253,(3*v^4-3*v^6+ 2*v^8-v^10)+ (2*v^2+ 3*v^4-4*v^6+ 2*v^8+ v^10)*z^2+ (v^2-v^4-5*v^6-v^8+ v^10)*z^4+ (-v^4-2*v^6-v^8)*z^6
12a_254,(v^2-v^4+ 3*v^6-2*v^8)+ (3*v^2-2*v^4+ 4*v^6-3*v^8+ 2*v^10)*z^2+ (v^2-3*v^4-v^6-3*v^8+ v^10)*z^4+ (-v^4-v^6-v^8)*z^6
12a_255,(v^2+ v^6-v^8)+ (1+ v^2+ v^10)*z^2+ (-v^2-2*v^4-2*v^6-v^8)*z^4
12a_256,(2-3*v^2+ 4*v^4-3*v^6+ v^8)+ (v^(-2)-6*v^2+ 8*v^4-5*v^6+ v^8)*z^2+ (-2-2*v^2+ 5*v^4-3*v^6)*z^4+ (v^2+ 2*v^4)*z^6
12a_257,(1)+ (v^(-2)-1-v^6+ v^8)*z^2+ (-2-2*v^6)*z^4+ (v^2+ v^4)*z^6
12a_258,(v^(-4)-3*v^(-2)+ 6-5*v^2+ 2*v^4)+ (2*v^(-4)-8*v^(-2)+ 12-11*v^2+ 3*v^4)*z^2+ (v^(-4)-7*v^(-2)+ 11-8*v^2+ v^4)*z^4+ (-2*v^(-2)+ 5-2*v^2)*z^6+ (1)*z^8
12a_259,(v^(-4)-v^(-2)+ 2*v^2-2*v^4+ v^6)+ (v^(-4)-4*v^(-2)+ 1+ 2*v^2-4*v^4+ v^6)*z^2+ (-2*v^(-2)+ 2+ 2*v^2-2*v^4)*z^4+ (1+ v^2)*z^6
12a_260,(v^(-4)-3*v^(-2)+ 6-5*v^2+ 2*v^4)+ (v^(-4)-7*v^(-2)+ 13-12*v^2+ 3*v^4)*z^2+ (-3*v^(-2)+ 11-11*v^2+ 3*v^4)*z^4+ (3-5*v^2+ v^4)*z^6+ (-v^2)*z^8
12a_261,(-v^(-6)+ 3*v^(-4)-3*v^(-2)+ 2)+ (-v^(-6)+ 6*v^(-4)-9*v^(-2)+ 5-v^2)*z^2+ (3*v^(-4)-9*v^(-2)+ 7-2*v^2)*z^4+ (-3*v^(-2)+ 4-v^2)*z^6+ (1)*z^8
12a_262,(v^(-4)-4*v^(-2)+ 7-4*v^2+ v^4)+ (v^(-4)-7*v^(-2)+ 14-11*v^2+ 3*v^4)*z^2+ (-3*v^(-2)+ 11-11*v^2+ 3*v^4)*z^4+ (3-5*v^2+ v^4)*z^6+ (-v^2)*z^8
12a_263,(v^(-2)-2*v^2+ 3*v^4-v^6)+ (v^(-2)-2-4*v^2+ 7*v^4-4*v^6+ v^8)*z^2+ (-2-v^2+ 5*v^4-3*v^6)*z^4+ (v^2+ 2*v^4)*z^6
12a_264,(2*v^(-2)-3+ 2*v^2)+ (-2-v^2+ 2*v^4-v^6)*z^2+ (-v^(-2)+ 3-4*v^2+ 4*v^4-v^6)*z^4+ (2-3*v^2+ 2*v^4)*z^6+ (-v^2)*z^8
12a_265,(v^(-4)-v^(-2)+ v^2)+ (v^(-4)-6*v^(-2)+ 6-3*v^2)*z^2+ (v^(-4)-5*v^(-2)+ 9-4*v^2+ v^4)*z^4+ (-2*v^(-2)+ 4-2*v^2)*z^6+ (1)*z^8
12a_266,(5*v^4-6*v^6+ 2*v^8)+ (-2*v^2+ 9*v^4-7*v^6+ v^8)*z^2+ (-3*v^2+ 7*v^4-2*v^8)*z^4+ (-v^2+ 4*v^4+ 3*v^6-v^8)*z^6+ (v^4+ v^6)*z^8
12a_267,(2*v^2-2*v^6+ v^8)+ (-1+ 2*v^2+ v^4-2*v^6)*z^2+ (-1+ v^2+ 3*v^4-v^8)*z^4+ (v^2+ 2*v^4+ v^6)*z^6
12a_268,(-3*v^(-2)+ 7-3*v^2)+ (v^(-4)-6*v^(-2)+ 13-6*v^2+ v^4)*z^2+ (v^(-4)-5*v^(-2)+ 10-5*v^2+ v^4)*z^4+ (-2*v^(-2)+ 4-2*v^2)*z^6+ (1)*z^8
12a_269,(2*v^2-v^4-v^6+ 2*v^8-v^10)+ (3*v^2-v^4-3*v^6+ 2*v^8+ v^10)*z^2+ (v^2-2*v^4-5*v^6-v^8+ v^10)*z^4+ (-v^4-2*v^6-v^8)*z^6
12a_270,(1-v^4+ 2*v^6-v^8)+ (1-v^4+ v^10)*z^2+ (-v^2-2*v^4-2*v^6-v^8)*z^4
12a_271,(-2*v^(-6)+ 5*v^(-4)-5*v^(-2)+ 4-v^2)+ (-v^(-6)+ 8*v^(-4)-13*v^(-2)+ 11-3*v^2)*z^2+ (3*v^(-4)-11*v^(-2)+ 11-3*v^2)*z^4+ (-3*v^(-2)+ 5-v^2)*z^6+ (1)*z^8
12a_272,(-v^(-8)+ 2*v^(-6)-v^(-4)+ 1)+ (3*v^(-6)-3*v^(-4)-v^(-2)+ 3-v^2)*z^2+ (-3*v^(-4)+ 2-v^2)*z^4+ (v^(-2)+ 1)*z^6
12a_273,(-v^(-2)+ 3-v^2)+ (v^(-4)-v^(-2)+ 1-v^2+ v^4)*z^2+ (v^(-4)-v^(-2)-3-v^2+ v^4)*z^4+ (-v^(-2)-2-v^2)*z^6
12a_274,(-2*v^(-8)+ v^(-6)+ 3*v^(-4)-v^(-2))+ (-5*v^(-8)+ 7*v^(-6)+ 8*v^(-4)-4*v^(-2))*z^2+ (-4*v^(-8)+ 9*v^(-6)+ 9*v^(-4)-4*v^(-2))*z^4+ (-v^(-8)+ 5*v^(-6)+ 5*v^(-4)-v^(-2))*z^6+ (v^(-6)+ v^(-4))*z^8
12a_275,(-2*v^(-8)+ 2*v^(-6)+ v^(-4))+ (-2*v^(-8)+ 3*v^(-6)+ 5*v^(-4)-1)*z^2+ (-v^(-8)+ 2*v^(-6)+ 5*v^(-4)+ v^(-2)-1)*z^4+ (v^(-6)+ 2*v^(-4)+ v^(-2))*z^6
12a_276,(4*v^8-5*v^12+ 2*v^14)+ (12*v^8+ 10*v^10-16*v^12+ 3*v^14)*z^2+ (13*v^8+ 19*v^10-13*v^12+ v^14)*z^4+ (6*v^8+ 11*v^10-3*v^12)*z^6+ (v^8+ 2*v^10)*z^8
12a_277,(2*v^6+ v^10-3*v^12+ v^14)+ (5*v^6+ 4*v^8+ 5*v^10-7*v^12+ v^14)*z^2+ (4*v^6+ 6*v^8+ 6*v^10-3*v^12)*z^4+ (v^6+ 2*v^8+ 2*v^10)*z^6
12a_278,(-2*v^(-6)+ 4*v^(-4)-3*v^(-2)+ 3-v^2)+ (-3*v^(-6)+ 10*v^(-4)-10*v^(-2)+ 9-3*v^2)*z^2+ (-v^(-6)+ 8*v^(-4)-10*v^(-2)+ 8-v^2)*z^4+ (2*v^(-4)-5*v^(-2)+ 2)*z^6+ (-v^(-2))*z^8
12a_279,(-v^(-6)+ 2*v^(-4)-2*v^(-2)+ 3-v^2)+ (-v^(-6)+ 3*v^(-4)-2*v^(-2)+ 2+ v^2-v^4)*z^2+ (2*v^(-4)-v^(-2)+ 2*v^2)*z^4+ (-v^(-2)-1)*z^6
12a_280,(1-2*v^2+ 5*v^4-4*v^6+ v^8)+ (3-10*v^2+ 14*v^4-7*v^6+ v^8)*z^2+ (3-11*v^2+ 11*v^4-3*v^6)*z^4+ (1-5*v^2+ 3*v^4)*z^6+ (-v^2)*z^8
12a_281,(-v^2+ 6*v^4-5*v^6+ v^8)+ (-3*v^2+ 14*v^4-12*v^6+ 5*v^8-v^10)*z^2+ (-3*v^2+ 12*v^4-10*v^6+ 3*v^8)*z^4+ (-v^2+ 5*v^4-3*v^6)*z^6+ (v^4)*z^8
12a_282,(v^(-4)-v^(-2)+ v^2)+ (2*v^(-4)-6*v^(-2)+ 4-3*v^2+ v^4)*z^2+ (v^(-4)-6*v^(-2)+ 7-5*v^2+ v^4)*z^4+ (-2*v^(-2)+ 4-2*v^2)*z^6+ (1)*z^8
12a_283,(-v^(-6)+ 2*v^(-4)-1+ v^2)+ (-2*v^(-6)+ 6*v^(-4)-5*v^(-2)+ 2-v^2)*z^2+ (-v^(-6)+ 6*v^(-4)-7*v^(-2)+ 5-v^2)*z^4+ (2*v^(-4)-4*v^(-2)+ 2)*z^6+ (-v^(-2))*z^8
12a_284,(2-2*v^2+ v^4)+ (-2*v^(-2)+ 5-7*v^2+ 5*v^4-2*v^6)*z^2+ (-v^(-2)+ 6-7*v^2+ 6*v^4-v^6)*z^4+ (2-4*v^2+ 2*v^4)*z^6+ (-v^2)*z^8
12a_285,(2*v^(-4)-3*v^(-2)+ 1+ v^2)+ (-2*v^(-6)+ 6*v^(-4)-9*v^(-2)+ 3-v^2)*z^2+ (-v^(-6)+ 6*v^(-4)-8*v^(-2)+ 5-v^2)*z^4+ (2*v^(-4)-4*v^(-2)+ 2)*z^6+ (-v^(-2))*z^8
12a_286,(v^(-2)-v^2+ v^4)+ (-v^(-4)+ v^(-2)+ 1-5*v^2+ 3*v^4-v^6)*z^2+ (2*v^(-2)+ 1-4*v^2+ 3*v^4)*z^4+ (-1-2*v^2)*z^6
12a_287,(v^(-8)-3*v^(-6)+ 2*v^(-4)+ v^(-2))+ (v^(-8)-6*v^(-6)+ 9*v^(-4)-4*v^(-2)+ 1)*z^2+ (-3*v^(-6)+ 9*v^(-4)-7*v^(-2)+ 2)*z^4+ (3*v^(-4)-4*v^(-2)+ 1)*z^6+ (-v^(-2))*z^8
12a_288,(v^(-8)-2*v^(-6)+ 2*v^(-2))+ (v^(-8)-5*v^(-6)+ 6*v^(-4)-3*v^(-2)+ 1)*z^2+ (-3*v^(-6)+ 8*v^(-4)-7*v^(-2)+ 2)*z^4+ (3*v^(-4)-4*v^(-2)+ 1)*z^6+ (-v^(-2))*z^8
12a_289,(3*v^4-3*v^6+ 2*v^8-v^10)+ (2*v^2+ 5*v^4-8*v^6+ 4*v^8+ v^10)*z^2+ (v^2-9*v^6+ v^10)*z^4+ (-v^4-3*v^6-v^8)*z^6
12a_290,(2-2*v^2+ v^4)+ (5-9*v^2+ v^4+ 2*v^6)*z^2+ (4-10*v^2-4*v^4+ 3*v^6)*z^4+ (1-5*v^2-4*v^4+ v^6)*z^6+ (-v^2-v^4)*z^8
12a_291,(v^(-2)+ 1-4*v^2+ 4*v^4-v^6)+ (2*v^(-2)-1-7*v^2+ 3*v^4+ v^6)*z^2+ (v^(-2)-2-6*v^2-v^4+ v^6)*z^4+ (-1-2*v^2-v^4)*z^6
12a_292,(-v^(-6)+ v^(-4)+ 2-v^2)+ (-2*v^(-6)+ 6*v^(-4)-5*v^(-2)+ 6-2*v^2)*z^2+ (-v^(-6)+ 6*v^(-4)-7*v^(-2)+ 6-v^2)*z^4+ (2*v^(-4)-4*v^(-2)+ 2)*z^6+ (-v^(-2))*z^8
12a_293,(v^6+ 2*v^8-3*v^12+ v^14)+ (3*v^6+ 8*v^8+ 5*v^10-8*v^12+ v^14)*z^2+ (3*v^6+ 9*v^8+ 8*v^10-4*v^12)*z^4+ (v^6+ 3*v^8+ 3*v^10)*z^6
12a_294,(-3*v^(-8)+ 3*v^(-6)+ 2*v^(-4)-v^(-2))+ (-6*v^(-8)+ 11*v^(-6)+ 5*v^(-4)-3*v^(-2))*z^2+ (-4*v^(-8)+ 11*v^(-6)+ 6*v^(-4)-3*v^(-2))*z^4+ (-v^(-8)+ 5*v^(-6)+ 4*v^(-4)-v^(-2))*z^6+ (v^(-6)+ v^(-4))*z^8
12a_295,(v^6+ 4*v^8-5*v^10+ v^12)+ (3*v^6+ 11*v^8-3*v^10-4*v^12+ v^14)*z^2+ (3*v^6+ 10*v^8+ 3*v^10-3*v^12)*z^4+ (v^6+ 3*v^8+ 2*v^10)*z^6
12a_296,(v^(-2)+ 1-4*v^2+ 4*v^4-v^6)+ (v^(-2)-1-6*v^2+ 6*v^4-3*v^6+ v^8)*z^2+ (-2-2*v^2+ 4*v^4-3*v^6)*z^4+ (v^2+ 2*v^4)*z^6
12a_297,(-v^(-8)-2*v^(-6)+ 6*v^(-4)-2*v^(-2))+ (-5*v^(-8)+ 5*v^(-6)+ 11*v^(-4)-5*v^(-2))*z^2+ (-4*v^(-8)+ 9*v^(-6)+ 10*v^(-4)-4*v^(-2))*z^4+ (-v^(-8)+ 5*v^(-6)+ 5*v^(-4)-v^(-2))*z^6+ (v^(-6)+ v^(-4))*z^8
12a_298,(-3*v^(-6)+ 6*v^(-4)-3*v^(-2)+ 1)+ (-3*v^(-6)+ 12*v^(-4)-11*v^(-2)+ 7-2*v^2)*z^2+ (-v^(-6)+ 8*v^(-4)-11*v^(-2)+ 7-v^2)*z^4+ (2*v^(-4)-5*v^(-2)+ 2)*z^6+ (-v^(-2))*z^8
12a_299,(2-4*v^2+ 6*v^4-4*v^6+ v^8)+ (3-10*v^2+ 13*v^4-8*v^6+ 2*v^8)*z^2+ (1-8*v^2+ 11*v^4-7*v^6+ v^8)*z^4+ (-2*v^2+ 5*v^4-2*v^6)*z^6+ (v^4)*z^8
12a_300,(v^(-2)-1+ v^2)+ (v^(-2)-3+ v^2+ v^4-2*v^6+ v^8)*z^2+ (-2+ v^2+ v^4-2*v^6)*z^4+ (v^2+ v^4)*z^6
12a_301,(-v^(-6)+ 3*v^(-4)-4*v^(-2)+ 4-v^2)+ (-v^(-6)+ 5*v^(-4)-8*v^(-2)+ 6-v^4)*z^2+ (3*v^(-4)-5*v^(-2)+ 2+ 2*v^2)*z^4+ (-2*v^(-2)-1)*z^6
12a_302,(-v^(-8)+ v^(-4)+ 2*v^(-2)-1)+ (-2*v^(-8)+ v^(-6)+ 6*v^(-4)+ 2*v^(-2)-2)*z^2+ (-v^(-8)+ 2*v^(-6)+ 6*v^(-4)+ 2*v^(-2)-1)*z^4+ (v^(-6)+ 2*v^(-4)+ v^(-2))*z^6
12a_303,(-v^(-6)+ v^(-4)+ v^(-2))+ (-v^(-6)+ 3*v^(-4)-1+ 2*v^2-v^4)*z^2+ (2*v^(-4)-v^(-2)-1+ 2*v^2)*z^4+ (-v^(-2)-1)*z^6
12a_304,(2*v^(-8)-5*v^(-6)+ 5*v^(-4)-3*v^(-2)+ 2)+ (3*v^(-8)-10*v^(-6)+ 11*v^(-4)-9*v^(-2)+ 3)*z^2+ (v^(-8)-8*v^(-6)+ 10*v^(-4)-8*v^(-2)+ 1)*z^4+ (-2*v^(-6)+ 5*v^(-4)-2*v^(-2))*z^6+ (v^(-4))*z^8
12a_305,(-2*v^(-2)+ 6-5*v^2+ 3*v^4-v^6)+ (-3*v^(-2)+ 11-12*v^2+ 8*v^4-2*v^6)*z^2+ (-v^(-2)+ 8-11*v^2+ 7*v^4-v^6)*z^4+ (2-5*v^2+ 2*v^4)*z^6+ (-v^2)*z^8
12a_306,(v^(-8)-v^(-6)-v^(-4)+ 2*v^(-2)-1+ v^2)+ (v^(-8)-3*v^(-6)+ v^(-2)-3+ v^2)*z^2+ (-2*v^(-6)+ v^(-4)+ v^(-2)-2)*z^4+ (v^(-4)+ v^(-2))*z^6
12a_307,(-v^(-4)+ 2*v^(-2))+ (-v^(-4)+ 3*v^(-2)-1-v^2+ 2*v^4-v^6)*z^2+ (2*v^(-2)-1-v^2+ 2*v^4)*z^4+ (-1-v^2)*z^6
12a_308,(v^(-4)-v^(-2)+ v^2)+ (-v^(-6)+ v^(-4)-v^(-2)-1+ v^2-v^4)*z^2+ (2*v^(-4)+ 2*v^2)*z^4+ (-v^(-2)-1)*z^6
12a_309,(2-2*v^2+ v^4)+ (-v^(-4)+ 4-6*v^2+ 3*v^4-v^6)*z^2+ (2*v^(-2)+ 2-4*v^2+ 3*v^4)*z^4+ (-1-2*v^2)*z^6
12a_310,(v^(-4)-2*v^(-2)+ 2)+ (2*v^(-4)-7*v^(-2)+ 7-4*v^2+ v^4)*z^2+ (v^(-4)-6*v^(-2)+ 8-5*v^2+ v^4)*z^4+ (-2*v^(-2)+ 4-2*v^2)*z^6+ (1)*z^8
12a_311,(2*v^4-v^6+ v^8-v^10)+ (2*v^2+ 5*v^4-7*v^6+ 4*v^8+ v^10)*z^2+ (v^2-9*v^6+ v^10)*z^4+ (-v^4-3*v^6-v^8)*z^6
12a_312,(3*v^4-3*v^6+ 2*v^8-v^10)+ (1+ 2*v^2+ v^4-4*v^6+ 3*v^8+ v^10)*z^2+ (-v^2-3*v^4-4*v^6-v^8)*z^4
12a_313,(2*v^4-v^8)+ (-1+ v^2+ 4*v^4+ v^6-v^8)*z^2+ (-1+ v^2+ 4*v^4+ v^6-v^8)*z^4+ (v^2+ 2*v^4+ v^6)*z^6
12a_314,(v^4+ 3*v^8-4*v^10+ v^12)+ (v^2+ 2*v^4-v^6+ 8*v^8-4*v^10)*z^2+ (v^2-3*v^6+ 5*v^8)*z^4+ (-v^4-2*v^6)*z^6
12a_315,(v^2+ 3*v^4-6*v^6+ 4*v^8-v^10)+ (2*v^2+ 4*v^4-11*v^6+ 6*v^8)*z^2+ (v^2-9*v^6+ v^8+ v^10)*z^4+ (-v^4-3*v^6-v^8)*z^6
12a_316,(2*v^(-4)-4*v^(-2)+ 3)+ (2*v^(-4)-9*v^(-2)+ 8-3*v^2)*z^2+ (v^(-4)-6*v^(-2)+ 9-4*v^2+ v^4)*z^4+ (-2*v^(-2)+ 4-2*v^2)*z^6+ (1)*z^8
12a_317,(-v^(-8)-v^(-6)+ 4*v^(-4)-v^(-2))+ (-v^(-8)-v^(-6)+ 10*v^(-4)-3*v^(-2))*z^2+ (-v^(-8)+ 8*v^(-4)-v^(-2)-1)*z^4+ (v^(-6)+ 3*v^(-4)+ v^(-2))*z^6
12a_318,(-3*v^(-6)+ 7*v^(-4)-5*v^(-2)+ 2)+ (-3*v^(-6)+ 13*v^(-4)-13*v^(-2)+ 6-v^2)*z^2+ (-v^(-6)+ 8*v^(-4)-12*v^(-2)+ 6-v^2)*z^4+ (2*v^(-4)-5*v^(-2)+ 2)*z^6+ (-v^(-2))*z^8
12a_319,(3*v^8+ 2*v^10-6*v^12+ 2*v^14)+ (2*v^6+ 9*v^8+ 9*v^10-11*v^12+ v^14)*z^2+ (3*v^6+ 10*v^8+ 10*v^10-4*v^12)*z^4+ (v^6+ 3*v^8+ 3*v^10)*z^6
12a_320,(v^6+ 2*v^8-3*v^12+ v^14)+ (v^4+ 3*v^6+ 7*v^8+ 2*v^10-4*v^12)*z^2+ (v^4+ 3*v^6+ 5*v^8+ 3*v^10)*z^4
12a_321,(2*v^4+ v^6-3*v^8+ v^10)+ (5*v^4-4*v^8+ 2*v^10)*z^2+ (4*v^4-4*v^6-5*v^8+ 3*v^10)*z^4+ (v^4-4*v^6-4*v^8+ v^10)*z^6+ (-v^6-v^8)*z^8
12a_322,(v^2+ v^4-v^6)+ (2*v^2+ v^4-2*v^6+ v^10)*z^2+ (v^2-v^4-4*v^6-v^8+ v^10)*z^4+ (-v^4-2*v^6-v^8)*z^6
12a_323,(-2*v^(-2)+ 6-4*v^2+ v^4)+ (v^(-4)-5*v^(-2)+ 11-8*v^2+ 2*v^4)*z^2+ (v^(-4)-5*v^(-2)+ 9-6*v^2+ v^4)*z^4+ (-2*v^(-2)+ 4-2*v^2)*z^6+ (1)*z^8
12a_324,(-v^(-6)+ 3*v^(-4)-4*v^(-2)+ 4-v^2)+ (-2*v^(-6)+ 7*v^(-4)-9*v^(-2)+ 7-2*v^2)*z^2+ (-v^(-6)+ 6*v^(-4)-8*v^(-2)+ 6-v^2)*z^4+ (2*v^(-4)-4*v^(-2)+ 2)*z^6+ (-v^(-2))*z^8
12a_325,(-v^(-6)+ 2*v^(-4)-v^(-2)+ 1)+ (-2*v^(-6)+ 7*v^(-4)-7*v^(-2)+ 4-v^2)*z^2+ (-v^(-6)+ 6*v^(-4)-8*v^(-2)+ 5-v^2)*z^4+ (2*v^(-4)-4*v^(-2)+ 2)*z^6+ (-v^(-2))*z^8
12a_326,(v^2+ 2*v^4-4*v^6+ 3*v^8-v^10)+ (-1+ 2*v^2+ 5*v^4-8*v^6+ 4*v^8)*z^2+ (-1+ v^2+ 4*v^4-5*v^6)*z^4+ (v^2+ 2*v^4)*z^6
12a_327,(-2*v^(-6)+ 2*v^(-4)+ 2*v^(-2)-1)+ (-v^(-8)-v^(-6)+ 5*v^(-4)+ 3*v^(-2)-2)*z^2+ (-v^(-8)+ v^(-6)+ 5*v^(-4)+ 2*v^(-2)-1)*z^4+ (v^(-6)+ 2*v^(-4)+ v^(-2))*z^6
12a_328,(-v^(-2)+ 4-3*v^2+ v^4)+ (-2*v^(-2)+ 7-8*v^2+ 4*v^4-v^6)*z^2+ (-v^(-2)+ 6-8*v^2+ 5*v^4-v^6)*z^4+ (2-4*v^2+ 2*v^4)*z^6+ (-v^2)*z^8
12a_329,(2*v^2-3*v^6+ 3*v^8-v^10)+ (3*v^2-6*v^6+ 3*v^8+ v^10)*z^2+ (v^2-2*v^4-6*v^6-v^8+ v^10)*z^4+ (-v^4-2*v^6-v^8)*z^6
12a_330,(1)+ (1-v^4-v^6+ v^10)*z^2+ (-v^2-2*v^4-2*v^6-v^8)*z^4
12a_331,(-2*v^(-10)+ 5*v^(-8)-6*v^(-6)+ 4*v^(-4))+ (-v^(-10)+ 8*v^(-8)-13*v^(-6)+ 12*v^(-4)-2*v^(-2))*z^2+ (3*v^(-8)-11*v^(-6)+ 11*v^(-4)-3*v^(-2))*z^4+ (-3*v^(-6)+ 5*v^(-4)-v^(-2))*z^6+ (v^(-4))*z^8
12a_332,(-v^(-10)+ v^(-8)+ v^(-6)-2*v^(-4)+ 2*v^(-2))+ (3*v^(-8)-2*v^(-6)-v^(-4)+ 4*v^(-2)-1)*z^2+ (-3*v^(-6)+ 2*v^(-2)-1)*z^4+ (v^(-4)+ v^(-2))*z^6
12a_333,(v^(-4)-3*v^(-2)+ 4-v^2)+ (2*v^(-4)-7*v^(-2)+ 8-4*v^2+ v^4)*z^2+ (v^(-4)-6*v^(-2)+ 8-5*v^2+ v^4)*z^4+ (-2*v^(-2)+ 4-2*v^2)*z^6+ (1)*z^8
12a_334,(-v^(-6)+ v^(-4)+ v^(-2))+ (-v^(-6)+ 5*v^(-4)-5*v^(-2)+ 4-v^2)*z^2+ (3*v^(-4)-8*v^(-2)+ 7-2*v^2)*z^4+ (-3*v^(-2)+ 4-v^2)*z^6+ (1)*z^8
12a_335,(-v^(-2)+ 1+ 2*v^2-v^6)+ (-2*v^(-2)+ 4+ v^2+ 2*v^4-v^6)*z^2+ (-v^(-2)+ 5-3*v^2+ 4*v^4-v^6)*z^4+ (2-3*v^2+ 2*v^4)*z^6+ (-v^2)*z^8
12a_336,(v^2+ v^6-v^8)+ (2*v^2+ v^8)*z^2+ (v^2-v^4-3*v^6+ v^10)*z^4+ (-v^4-2*v^6-v^8)*z^6
12a_337,(2-4*v^2+ 5*v^4-2*v^6)+ (v^(-2)+ 1-7*v^2+ 8*v^4-3*v^6+ v^8)*z^2+ (-2-3*v^2+ 4*v^4-3*v^6)*z^4+ (v^2+ 2*v^4)*z^6
12a_338,(v^(-2)-1+ v^2)+ (v^(-2)-2-v^6+ v^8)*z^2+ (-2-2*v^6)*z^4+ (v^2+ v^4)*z^6
